AREA,COUNTRY,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM,ELEV_SRTM_PRED,LAT,LONGITUDE,LONG_NAME,MATTVEG,MER1990_40,MER1995_40,MER2000_40,MER2005_40,NEWCOUNTRYID,POPGPW_1990_40,POPGPW_1995_40,POPGPW_2000_40,POPGPW_2005_40,PPP1990_40,PPP1995_40,PPP2000_40,PPP2005_40,PREC_NEW,PRECMAX,PRECMIN,PRECSD,PRECAVNEW80_08,PRECSDNEW80_08,QUALITY,RIG_xi0710,ROUGH,SOIL_UNIT,TEMP_NEW,TEMPAV_8008,TEMPMAX,TEMPMIN,TEMPSD,TEMPSD80_08,QUALITY_REVISION,DATE OF LAST,,,,,,,,,
841.7166,Russia,432.12,432.12,432.12,432.12,1492116,512681.1,432120,518709.4,427.7014,427.7014,57,140,Russian Federation,0,0.000109426,6.16467E-05,6.37921E-05,7.32138E-05,643,28.61248643,26.11274976,23.35626733,20.53292571,0.000462214,0.000260394,0.000269455,0.000309253,813.8,111.72,13.52,35.65,#DIV/0!,#DIV/0!,1,0.125,0.49,0,1.78,#DIV/0!,11.5,-24.98,13.7,#DIV/0!,3,8/4/10,,,,,,,,,
2985.715,Greenland,584.2142,584.2142,584.2142,584.2142,1885182,2601767,584214.1,1893137,,1203,71,-26,Greenland,22,7.73369E-05,7.11734E-05,8.97672E-05,9.06244E-05,304,5.831384345,5.462781936,5.793894207,5.652912009,0.000264332,0.000243265,0.000306817,0.000309747,422.7,53.89,23.18,10.47,316.1810345,86.27040525,1,0.739,0.63,164,-3.73,-13.43936724,-1.32,-23.77,8.79,1.041247874,3,3/10/11,,,,,,,,,
691.8849,Indonesia,291.3278,291.3278,291.3278,291.3278,1766452,1486669,291327.8,1562244,735.7556,735.7556,2,114,Republic of Indonesia,1,5.73345E-05,8.29112E-05,8.47693E-05,0.000104968,360,85.00284737,91.20232944,96.57888393,101.8095412,0.000169256,0.00024476,0.000250245,0.000309874,3937.8,364.99,200.01,50.07,3883.507759,446.6791142,1,0.056,0.35,11,23.33,23.59992759,24.95,23.96,0.28,0.233434686,1,12/30/06,,,,,,,,,
0,Cambodia,0,0,0,0,,,,,3.985705,3.985705,9,104,Kingdom of Cambodia,0,4.91301E-05,5.59408E-05,6.92488E-05,0.000101939,116,217.5558882,216.2366072,210.9608797,198.3812773,0.000150956,0.000171882,0.000212772,0.000313215,2361.2,284.06,36.22,85.92,#DIV/0!,#DIV/0!,-1,0,0,0,26.98,#DIV/0!,29,26.2,0.89,#DIV/0!,1,12/30/06,,,,,,,,,
182.4617,Russia,1412.227,1412.227,1412.227,1412.227,3208110,2177908,1412227,1588481,,4,70,160,Russian Federation,0,0.000179421,8.23358E-05,7.7345E-05,7.41977E-05,643,23.86686773,19.7859007,16.07304264,12.83125042,0.000757872,0.000347784,0.000326704,0.000313408,210.9,26.7,4.5,6.65,#DIV/0!,#DIV/0!,1,0.043,0.01,0,-13,#DIV/0!,6,-32.1,15.38,#DIV/0!,3,8/4/10,,,,,,,,,
843.4084,Greenland,1702.406,1702.406,1702.406,1702.406,2843657,4028873,1702406,3317075,,228,82,-50,Greenland,0,7.39469E-05,7.56747E-05,8.82913E-05,9.20605E-05,304,5.777454896,6.018364868,5.904767306,5.869902821,0.000252745,0.00025865,0.000301773,0.000314656,167.8,0.22,0.1,0.04,157.0879307,56.93741694,1,0.49,0.26,0,-18.43,-18.13132241,1.46,-32.57,12.88,0.920857135,3,3/10/11,,,,,,,,,
425.8915,South Africa,538.9628,538.9628,538.9628,538.9628,1045022,2228086,538962.8,1262053,1094.534,1094.534,-25,20,Republic of South Africa,25,0.000124422,0.000122714,0.000130304,0.000143128,710,29.38358188,30.32987376,31.10750566,29.77199672,0.000273985,0.000270224,0.000286938,0.000315178,271.5,50.32,0.56,19.85,234.912931,72.60389742,1,0.038,0.03,151,20.08,22.77535931,27.21,11.99,5.68,0.717962864,3,12/12/10,,,,,,,,,
549.062,Russia,1194.17,1194.17,1194.17,1194.17,1608686,3379082,1194170,2292699,,185,80,46,Russian Federation,0,0.000102711,6.11573E-05,5.75983E-05,7.4947E-05,643,42.58179222,35.2993786,28.67413433,22.88828898,0.000433851,0.000258327,0.000243293,0.000316573,654,35.16,17.86,5.81,#DIV/0!,#DIV/0!,1,0.255,0.33,0,-13.6,#DIV/0!,0.12,-20.54,8.03,#DIV/0!,3,8/4/10,,,,,,,,,
1914.462,Greenland,1723.707,1723.707,1723.707,1723.707,2374314,3620814,1723707,2940725,,878,81,-34,Greenland,31,7.45104E-05,7.6193E-05,8.88967E-05,9.27648E-05,304,5.821478936,6.05958586,5.945257482,5.914807864,0.000254671,0.000260422,0.000303842,0.000317063,245.7,1.02,0.1,0.26,169.7974138,42.92317959,1,0.988,0.19,250,-22.28,-20.92471172,-0.35,-34.89,13.65,0.839249937,3,3/10/11,,,,,,,,,
60.84313,Mongolia,1958.612,1918.858,1028.128,104.9542,104954.2,1918858,1958612,1028128,2039.237,2039.237,52,99,,10,6.02656E-05,5.24302E-05,5.99352E-05,8.16313E-05,496,103.3618588,112.498611,119.006437,126.6073318,0.000234345,0.000203877,0.000233061,0.000317428,403,110.56,4.93,36.27,295.5681034,54.46354773,-1,0.008,0.24,2,,-5.500862069,9.26,-31.75,15.31,0.761559733,1,12/30/06,,,,,,,,,
1937.714,Greenland,1719.686,1719.686,1719.686,1719.686,2402069,3642151,1719686,2958089,,989,81,-35,Greenland,31,7.49163E-05,7.66031E-05,8.93766E-05,9.32595E-05,304,5.853196256,6.09220247,5.977349695,5.946351898,0.000256058,0.000261824,0.000305482,0.000318754,239.1,0.61,0.1,0.14,169.025,42.94747155,1,1,0.18,250,-23.5,-22.22248517,-1.37,-35.81,13.61,0.827092974,3,3/10/11,,,,,,,,,
234.9524,Canada,6.8862,6.8862,6.8862,6.8862,358475.2,472405.7,6886.22,292250,301.5299,301.5299,49,-128,Canada,0,0.00020312,0.00021827,0.000249641,0.000271991,124,8.808186488,9.216495417,9.090748417,9.041414896,0.000238119,0.000255878,0.000292654,0.000318855,2168.9,455.4,94.3,138.44,#DIV/0!,#DIV/0!,1,0.029,0.7,0,10.25,#DIV/0!,13.9,3.3,3.98,#DIV/0!,3,2/1/11,,,,,,,,,
1895.147,Mali,938.7412,938.7412,629.0073,629.0073,1469832,1700040,938741.2,629007.3,309.4533,309.4533,21,-7,Republic of Mali,30,3.86878E-05,5.53682E-05,6.94776E-05,0.000103767,466,154.6709832,218.1054913,243.8438979,310.7861429,0.000119161,0.000170537,0.000213995,0.00031961,82.4,11.79,0.04,3.82,46.18965521,31.07548949,1,0.164056928,0.02,221,28.6,29.40021517,36.39,19.21,6.25,0.441564336,2,2/19/08,,,,,,,,,
2551.376,Canada,969.2409,969.2409,969.2409,969.2409,1060864,2713584,969240.9,2336721,,336,69,-140,Canada,22,0.000176587,0.00024345,0.000265377,0.000272659,124,7.825863842,10.50565428,9.876204294,9.262829056,0.000207059,0.000285459,0.000311171,0.000319708,216.3,39.91,5.36,11.63,193.8482759,42.36102589,1,0.574,0.26,2,-12.6,-11.0650869,8.13,-28.06,13.97,1.859318085,3,2/1/11,,,,,,,,,
3130.424,Greenland,1008.326,1008.326,1008.326,1008.326,1831254,2887226,1008325,2181592,,853,75,-23,Greenland,31,7.92192E-05,7.29246E-05,9.19508E-05,9.4126E-05,304,6.189379836,5.799653489,6.149507924,6.001604188,0.000270765,0.000249251,0.000314281,0.000321715,341.5,37.73,13.33,7.12,209.7827586,52.90613196,1,0.974,0.35,250,-15.68,-15.21055931,0.53,-27.94,11.08,0.917175047,3,3/10/11,,,,,,,,,
2983.146,Russia,2374.837,2374.837,2374.837,2374.837,2621706,3073855,2374837,2686526,,78,76,102,Russian Federation,30,0.000191911,9.23568E-05,7.49983E-05,7.61745E-05,643,38.7528033,32.1445525,26.09859883,20.82867914,0.000810627,0.000390113,0.00031679,0.00032176,293.4,25.63,8.99,6.73,175.7439652,59.98599424,1,0.993,0.05,164,-14.75,-14.84094828,4.03,-30.8,13.53,1.122103791,3,8/4/10,,,,,,,,,
2992.222,Russia,2100.815,2100.815,2100.815,2100.815,2384567,3230269,2100815,2428347,,249,75,93,Russian Federation,30,0.000192086,9.24184E-05,7.50362E-05,7.62E-05,643,38.78469737,32.16314912,26.11961171,20.84188242,0.000811367,0.000390374,0.000316951,0.000321867,240.4,38.37,12.54,9.9,186.1525862,55.849931,1,0.931,0.09,67,-15.35,-15.4423131,5.45,-31.91,14.12,1.143686648,3,8/4/10,,,,,,,,,
3004.176,Greenland,1121.452,1121.452,1121.452,1121.452,1932598,3017885,1121452,2314039,,1100,76,-25,Greenland,31,7.94523E-05,7.31549E-05,9.22468E-05,9.44033E-05,304,6.207589779,5.817962813,6.169303121,6.019284921,0.000271562,0.000250038,0.000315292,0.000322663,309.9,26.88,10.12,5.1,191.8508621,57.065652,1,1,0.15,250,-17.5,-17.32579034,-0.93,-30.82,11.66,0.886431846,3,3/10/11,,,,,,,,,
796.9349,Greenland,1788.231,1788.231,1788.231,1788.231,2139032,3504118,1788231,2887203,,307,82,-23,Greenland,0,7.66477E-05,7.83958E-05,9.14859E-05,9.53754E-05,304,5.988470125,6.234775076,6.118415468,6.081267944,0.000261976,0.000267951,0.000312692,0.000325986,291.7,9.59,0.45,3.23,174.0758617,40.72693685,1,0.463,0.28,0,-17.75,-16.76379241,2.76,-32.58,13.8,0.864903316,3,3/10/11,,,,,,,,,
3062.93,Russia,2195.368,2195.368,2195.368,2195.368,2426940,3158832,2195368,2481306,,130,75,96,Russian Federation,30,0.000194861,9.37576E-05,7.60432E-05,7.72256E-05,643,39.26310853,32.5612767,26.44174216,21.09965104,0.000823087,0.00039603,0.000321204,0.000326198,243,33.26,11.24,8.83,196.0905172,51.42976114,1,0.953,0.07,67,-14.7,-14.67737103,6.21,-31.85,14.39,1.12468417,3,8/4/10,,,,,,,,,
2889.684,Greenland,494.6919,494.6919,494.6919,494.6919,1971488,2564463,494691.9,1861746,,1017,70,-28,Greenland,31,8.39468E-05,7.72558E-05,9.74832E-05,9.54965E-05,304,5.832184782,5.463482293,5.797293383,5.65672944,0.000286924,0.000264054,0.00033319,0.000326399,531.2,48.77,19.92,9.86,394.0218483,98.76727036,1,0.681,0.64,250,-3.48,-6.178544103,-0.53,-20.44,7.83,0.989703597,3,3/10/11,,,,,,,,,
4840.239,Central African Republic,1657.965,1657.965,436.2314,436.2314,837406,1900163,1657965,436231.4,732.4974,732.4974,7,25,Central African Republic,24,0.000115156,0.000118012,0.000132435,0.000127139,140,435.5182537,487.5307867,546.2315323,597.1796415,0.000296234,0.00030358,0.000340683,0.00032706,1340.2,253.06,1.92,94.61,1175.630172,120.8078507,1,0.394,0.06,56,26.5,26.83520172,27.31,22.64,1.45,0.462530983,1,12/30/06,,,,,,,,,
4339.847,Greenland,596.7715,596.7715,596.7715,596.7715,2134046,2669988,596771.5,2024414,,1357,66,-38,Greenland,31,8.1997E-05,7.5471E-05,9.51737E-05,9.61076E-05,304,6.263620376,5.868388493,6.223190046,6.071724367,0.000280259,0.000257954,0.000325296,0.000328488,1018.6,106.7,52.28,18.27,852.5163793,160.9801082,0.5,0.861,0.5,250,-7.05,-7.595546,-0.83,-18.51,6.81,0.895032011,3,3/10/11,,,,,,,,,
534.6552,Russia,764.4219,764.4219,764.4219,764.4219,1416259,2747189,764421.9,1417428,,63,70,57,Russian Federation,0,0.000106584,6.34615E-05,5.98192E-05,7.78405E-05,643,44.14720151,36.59594274,29.72839772,23.73096282,0.00045021,0.00026806,0.000252675,0.000328795,363.7,51.62,18.72,11.13,315.6275897,62.02431349,1,0.126,0.1,0,-5.65,-6.293390759,9.78,-20.42,10.83,1.475565435,3,8/4/10,,,,,,,,,
3368.445,Greenland,811.3906,811.3906,811.3906,811.3906,1976698,2818425,811390.6,2107974,,1455,73,-28,Greenland,31,8.10902E-05,7.46469E-05,9.41647E-05,9.63302E-05,304,6.33555966,5.936623241,6.297571998,6.142145922,0.00027716,0.000255137,0.000321848,0.000329249,427.9,27.99,9.35,5.98,280.2801724,64.07536766,1,0.928,0.44,250,-14.45,-16.83153793,-3.07,-28.56,9.95,0.997126814,3,3/10/11,,,,,,,,,
0,Sierra Leone,0,0,0,0,,,,,2.521781,2.521781,7,-14,Republic of Sierra Leone,0,0.000113552,8.76093E-05,7.22203E-05,0.000137105,694,398.0917554,410.6560444,446.8547902,552.5670693,0.000273126,0.000210727,0.000173712,0.000329779,3926.8,,,,#DIV/0!,#DIV/0!,-1,0,,0,26.78,#DIV/0!,,,,#DIV/0!,1,12/30/06,,,,,,,,,
752.1826,Greenland,1706.63,1706.63,1706.63,1706.63,2815276,4008633,1706630,3296804,,112,82,-49,Greenland,0,7.75326E-05,7.93469E-05,9.25921E-05,9.65445E-05,304,6.057607879,6.310413595,6.192397517,6.155808306,0.000265001,0.000271202,0.000316473,0.000329982,171.2,0.1,0.1,0,157.2534486,56.0225252,1,0.437,0.21,0,-18.5,-18.11508655,1.87,-32.13,12.89,0.907419421,3,3/10/11,,,,,,,,,
314.8737,Russia,2592.626,2592.626,2592.626,2592.626,2606344,2665903,2592626,2668166,,22,74,113,Russian Federation,0,0.00022844,0.000104839,8.20532E-05,7.87003E-05,643,29.06590223,24.09801627,19.57183778,15.62161092,0.000964927,0.000442838,0.00034659,0.000332428,196.8,29.12,8.94,7.84,#DIV/0!,#DIV/0!,1,0.092,0.04,0,-13.03,#DIV/0!,9.26,-36.36,16.99,#DIV/0!,3,8/4/10,,,,,,,,,
44.45296,Paraguay,823.6116,239.6191,51.0046,51.0046,732761.9,239619.1,823611.6,51004.61,78.61197,78.61197,-26,-59,Republic of Paraguay,12,9.81977E-05,0.000119181,0.000118101,0.000133699,600,60.85798506,69.75287101,77.75284658,85.57651536,0.000245071,0.00029744,0.000294744,0.000333672,1229.2,144.23,37.76,40.28,1198.605176,225.2061635,-1,0.004,0,81,22.3,22.32607724,28.32,17.87,3.92,0.492932313,1,12/30/06,,,,,,,,,
3156.136,Russia,2227.076,2227.076,2227.076,2227.076,2443688,3132581,2227076,2501362,,135,75,97,Russian Federation,30,0.000201184,9.68041E-05,7.86028E-05,7.98327E-05,643,40.612158,33.68167288,27.35052404,21.8270501,0.000849794,0.000408899,0.000332016,0.000337212,249.7,32.53,11.08,8.64,206.1913793,51.18841216,1,0.982,0.07,67,-14.85,-14.77356172,6.18,-31.96,14.44,1.117185605,3,8/4/10,,,,,,,,,
0,Kiribati,0,0,0,0,,,,,6.156105,6.156105,0,172,Republic of Kiribati,0,0.000120369,0.000126461,0.000140551,0.000142977,296,164.9172564,170.2402157,166.2918148,160.2739557,0.000284403,0.000298798,0.000332087,0.000337819,1559.5,,,,#DIV/0!,#DIV/0!,-1,0,,0,27.93,#DIV/0!,,,,#DIV/0!,1,12/30/06,,,,,,,,,
3156.136,Russia,2163.552,2163.552,2163.552,2163.552,2413611,3186974,2163552,2464379,,156,75,95,Russian Federation,30,0.000202022,9.72069E-05,7.89328E-05,8.01673E-05,643,40.78242638,33.82264724,27.4660446,21.91906679,0.000853334,0.0004106,0.00033341,0.000338625,237.3,34.65,11.53,9.17,189.6422414,52.94139832,1,0.982,0.06,2,-14.73,-14.71853483,6.05,-31.84,14.32,1.133470591,3,8/4/10,,,,,,,,,
992.1098,Greenland,1677.106,1677.106,1677.106,1677.106,1867599,3284566,1677106,2711131,,244,81,-14,Greenland,31,8.2262E-05,7.92664E-05,9.66716E-05,9.97192E-05,304,6.427109653,6.304010334,6.465231319,6.358232605,0.000281165,0.000270926,0.000330416,0.000340833,319.8,35.89,17.81,5.39,177.7839172,47.56591564,1,0.512,0.18,250,-16.3,-15.27940621,2.32,-28.02,11.78,0.90037162,3,3/10/11,,,,,,,,,
1894.361,Paraguay,787.7093,787.7093,395.66,395.66,506189.1,813141.3,787709.3,395660,437.9993,437.9993,-21,-63,Republic of Paraguay,12,0.000176417,0.000176531,0.000144938,0.000136614,600,107.992608,102.0495264,94.24953887,86.3684867,0.000440179,0.000440463,0.000361634,0.000340865,705.5,98.9,3.63,37.73,686.8758621,199.9540587,1,0.164,0.04,211,24.45,24.20028724,27.52,18.54,3.27,0.498713917,1,12/30/06,,,,,,,,,
3866.481,Greenland,612.6355,612.6355,612.6355,612.6355,2009444,2674196,612635.5,1969264,,1222,71,-29,Greenland,31,8.52423E-05,7.84569E-05,9.89421E-05,9.97692E-05,304,6.405097633,6.000855952,6.363855916,6.209855092,0.000291352,0.00026816,0.000338177,0.000341003,460.4,31.01,9.32,7.36,344.587069,89.97015617,1,0.957,0.42,250,-7.43,-10.30064666,-2.06,-23.83,8.52,1.014728635,3,3/10/11,,,,,,,,,
1158.369,Mali,1501.834,1501.834,441.3248,441.3248,759125.1,2060824,1501835,441324.8,667.4017,667.4017,20,2,Republic of Mali,25,6.16019E-05,6.62174E-05,8.52836E-05,0.000110985,466,272.5667235,288.6840462,331.2660432,367.8806661,0.000189684,0.000203897,0.000262605,0.000341742,96.9,24.7,0.75,7.63,90.33793069,34.37193463,1,0.099619,0.05,2,27.18,27.66989862,34.28,18.26,5.84,0.433070413,2,2/19/08,,,,,,,,,
1721.242,Greenland,1799.999,1799.999,1799.999,1799.999,2493033,3760485,1799999,3082042,,711,82,-37,Greenland,31,8.05139E-05,8.238E-05,9.60946E-05,0.000100228,304,6.290535073,6.551636438,6.426640682,6.390680768,0.00027519,0.000281569,0.000328444,0.000342572,225.1,0.1,0.1,0,166.5491379,46.52650525,1,1,0.21,250,-21.25,-20.45833345,-0.71,-35.48,13.72,0.813735164,3,3/10/11,,,,,,,,,
3204.346,Russia,2132.115,2132.115,2132.115,2132.115,2400435,3210283,2132116,2447622,,237,75,94,Russian Federation,30,0.000205298,9.87847E-05,8.01561E-05,8.1412E-05,643,41.41890818,34.35105111,27.89525025,22.2621489,0.000867171,0.000417265,0.000338577,0.000343881,234.1,37.22,12.06,9.75,186.3818966,54.41273727,1,0.997,0.08,67,-15,-15.05977,5.58,-32.05,14.22,1.139517589,3,8/4/10,,,,,,,,,
1890.496,Greenland,1570.78,1570.78,1570.78,1570.78,1975376,3289170,1570780,2661908,,556,80,-21,Greenland,31,8.47899E-05,7.80675E-05,9.84102E-05,0.000100754,304,6.624617506,6.208661778,6.581503107,6.424233976,0.000289805,0.000266829,0.000336358,0.000344371,306.4,33.35,18.54,4.5,176.812931,43.96490667,1,0.878,0.29,250,-21.18,-19.79489966,1.04,-32.36,12.98,0.830422439,3,3/10/11,,,,,,,,,
3234.3,Russia,1904.275,1904.275,1904.275,1904.275,2215425,3308217,1904275,2240885,,46,74,87,Russian Federation,22,0.000205237,9.87976E-05,8.03085E-05,8.15772E-05,643,41.43270562,34.37724635,27.91153774,22.2780944,0.000866914,0.000417319,0.000339221,0.000344581,335.5,41.08,17.42,8.37,210.8189655,56.9811132,1,0.945,0.03,67,-13.1,-13.35280241,6.64,-29.19,13.53,1.138849838,3,8/4/10,,,,,,,,,
3213.988,Russia,2258.55,2258.55,2258.55,2258.55,2460564,3106607,2258550,2521469,,117,75,98,Russian Federation,30,0.000206102,9.91728E-05,8.04603E-05,8.17228E-05,643,41.56748059,34.47452865,27.9951871,22.34238421,0.00087057,0.000418903,0.000339862,0.000345193,257.2,31.3,10.89,8.3,216.5439655,51.99306601,1,1,0.04,67,-14.78,-14.67306,6.24,-31.9,14.46,1.11101312,3,8/4/10,,,,,,,,,
3324.887,Greenland,802.3993,802.3993,802.3993,802.3993,1936995,2794111,802399.3,2083143,,1386,73,-27,Greenland,31,8.51062E-05,7.83443E-05,9.88288E-05,0.000101123,304,6.649331001,6.230672987,6.609496315,6.447741314,0.000290887,0.000267775,0.000337789,0.000345631,431.4,34.86,12.87,6.91,277.6724172,63.07760684,1,0.916,0.41,250,-12.33,-16.38553586,-2.57,-28.19,10.01,0.983094856,3,3/10/11,,,,,,,,,
2318.312,Greenland,1225.176,1225.176,1225.176,1225.176,1861760,3027908,1225176,2356350,,217,77,-22,Greenland,22,8.52189E-05,7.84235E-05,9.89065E-05,0.000101195,304,6.658135809,6.236976197,6.614695054,6.452362415,0.000291272,0.000268045,0.000338055,0.000345878,272.4,17.25,5.07,3.58,173.971261,52.58425789,1,0.83,0.14,164,-13.53,-13.55517207,3.19,-26.72,11.63,0.85663674,3,3/10/11,,,,,,,,,
11550.98,Niger,1182.226,1182.226,1011.424,217.8041,217804.1,2526399,1182226,1011424,522.5332,522.5332,21,11,Republic of Niger,30,5.39206E-05,6.39524E-05,8.29677E-05,0.000113521,562,159.3179582,215.4106171,290.1465751,385.0006459,0.000164847,0.000195517,0.000253651,0.00034706,26.7,2.76,0,0.8,15.97672417,10.58638132,1,1,0.02,2,26,26.54418138,33.27,15.19,6.78,0.394311934,1,12/30/06,,,,,,,,,
11206.58,Niger,1009.281,1009.281,1009.281,418.5574,418557.4,2584501,1009282,1075078,755.5713,755.5713,22,13,Republic of Niger,30,5.45447E-05,6.443E-05,8.33251E-05,0.000113725,562,161.2018935,217.0730154,291.4686417,385.7867508,0.000166722,0.000196937,0.000254693,0.000347612,16.3,3.15,0.13,0.84,10.94827586,6.553474852,1,0.977,0.09,221,23.68,24.01005759,31.78,13.01,7.06,0.389992618,1,12/30/06,,,,,,,,,
2729.173,Canada,955.1457,955.1457,955.1457,955.1457,1074320,2734385,955145.8,2361499,,528,69,-141,Canada,22,0.000192844,0.000264616,0.000288223,0.000296502,124,8.546347523,11.41905024,10.7264225,10.07282912,0.000226121,0.000310278,0.000337959,0.000347666,224.4,35.74,4.42,10.96,175.9931034,44.32847506,1,0.614,0.28,2,-14.03,-13.93606276,6.56,-28.65,13.6,2.01807347,3,2/1/11,,,,,,,,,
259.2654,United States,1130.042,1130.042,1130.042,1130.042,1373531,3411044,1130042,2383636,,11,70,-163,United States of America,0,0.000237057,0.000217766,0.000218982,0.000347827,840,3.705737077,4.089745712,4.412002517,4.770410056,0.000237056,0.000217765,0.000218981,0.000347826,202,45.4,3.13,13.6,#DIV/0!,#DIV/0!,1,0.0611,0.02,0,-10.88,#DIV/0!,7.73,-25.23,12.52,#DIV/0!,3,9/1/10,,,,,,,,,
1068.891,Greenland,1742.936,1742.936,1742.936,1742.936,2737275,3960243,1742936,3253342,,273,82,-46,Greenland,31,8.19175E-05,8.37765E-05,9.77644E-05,0.000101922,304,6.400194955,6.662692994,6.538313586,6.49867388,0.000279988,0.000286341,0.000334151,0.000348361,183.1,0.1,0.1,0,159.9594828,54.10398859,-1,0.621,0.32,250,-18.83,-18.33196966,0.74,-33.51,13.1,0.859009386,3,3/10/11,,,,,,,,,
1811.518,Russia,2526.046,2526.046,2526.046,2526.046,2701718,2951078,2526046,2780767,,176,76,107,Russian Federation,30,0.00020788,9.99841E-05,8.1223E-05,8.25035E-05,643,41.95120933,34.77737356,28.25176541,22.5487616,0.00087808,0.000422329,0.000343083,0.000348491,254.1,27.22,8.39,7.15,139.0224138,48.69235344,1,0.603,0.11,67,-14.48,-15.79827552,4.26,-33.09,14.34,1.096427595,3,8/4/10,,,,,,,,,
1927.418,Greenland,809.2504,809.2504,809.2504,809.2504,1747272,2700224,809250.4,1988579,,317,73,-22,Greenland,22,8.60168E-05,7.91721E-05,9.98872E-05,0.000102133,304,6.720469848,6.296506513,6.680279141,6.512135347,0.000293999,0.000270604,0.000341407,0.000349082,468.7,44.25,12.35,9.25,265.5327586,55.46302062,1,0.531,0.27,164,-9.85,-10.21810348,2.97,-22.98,10.12,0.981920187,3,3/10/11,,,,,,,,,
2845.755,Russia,1868.516,1868.516,1868.516,1868.516,2092864,3270076,1868516,2119258,,47,73,86,Russian Federation,22,0.000208895,0.000100507,8.15316E-05,8.28E-05,643,42.1333755,34.94074384,28.36658219,22.63580167,0.000882365,0.000424541,0.000344387,0.000349744,478,44.82,20.26,8.36,275.5905172,63.59396956,0.5,0.784,0.05,67,-11.93,-11.87737083,7.68,-28.91,13.72,1.143904917,3,8/4/10,,,,,,,,,
11458.93,Niger,1081.289,1081.289,1081.289,212.6193,212619.3,2453314,1081289,1116959,771.8195,771.8195,22,11,Republic of Niger,30,5.46037E-05,6.47531E-05,8.39926E-05,0.000114911,562,161.3990342,218.1927206,293.8452834,389.8663099,0.000166935,0.000197965,0.000256784,0.000351308,18.9,1.83,0.12,0.5,14.1758621,8.25486457,1,0.999,0.1,2,24.13,24.84698172,32.3,13.72,6.97,0.394605389,1,12/30/06,,,,,,,,,
1764.078,Russia,2622.786,2622.786,2604.763,2462.178,2462178,2704193,2622786,2604764,,49,73,108,Russian Federation,22,0.000209374,0.000100699,8.1907E-05,8.31951E-05,643,42.25085368,35.02462858,28.45113641,22.70709937,0.000884389,0.00042535,0.000345973,0.000351413,234.7,30.29,10,7.86,152.0310341,27.73577379,1,0.486,0.04,67,-13.78,-14.51307448,9.47,-34.34,16.3,1.02620591,3,8/4/10,,,,,,,,,
11470.4,Niger,1040.244,1040.244,1040.244,315.724,315724,2533905,1040244,1091761,848.274,848.274,22,12,Republic of Niger,30,5.46232E-05,6.47865E-05,8.40488E-05,0.000115003,562,161.4798162,218.3367191,294.0842507,390.2363438,0.000167013,0.000198087,0.000256983,0.000351628,16,2.39,0.13,0.64,10.89741379,6.814016361,1,1,0.07,221,23.63,24.08046034,31.86,13.11,7.04,0.380562776,1,12/30/06,,,,,,,,,
12.19238,Nicaragua,75.3537,75.3537,75.3537,7.8361,7836.1,2045815,75353.71,998888.6,224.3125,224.3125,10,-86,Republic of Nicaragua,9,0.00012879,0.000121533,0.000135545,0.000146933,558,164.6275097,160.1877109,153.145881,144.9597827,0.000308993,0.000291581,0.0003252,0.00035252,2035.7,359.11,12.59,132.89,2112.041379,396.8260133,-1,0.001,0.26,102,26.48,26.06365,27.95,25.82,0.68,0.484782047,1,12/30/06,,,,,,,,,
942.8083,Russia,232.6977,232.6977,232.6977,232.6977,1167029,287339,232697.7,285460.6,217.3311,217.3311,55,137,Russian Federation,0,0.000125133,7.04958E-05,7.29017E-05,8.36568E-05,643,32.67263243,29.81857563,26.67559841,23.44749859,0.000528558,0.000297773,0.000307934,0.000353364,1026.7,100.18,16.78,30.7,#DIV/0!,#DIV/0!,1,0.133,0.37,0,3.45,#DIV/0!,13.62,-23.73,13.97,#DIV/0!,3,8/4/10,,,,,,,,,
11550.98,Niger,1144.566,1144.566,983.4292,319.2349,319234.9,2604793,1144566,983429.2,684.5368,684.5368,21,12,Republic of Niger,30,5.50115E-05,6.52463E-05,8.46463E-05,0.000115818,562,162.6279961,219.8862812,296.174932,392.9998074,0.0001682,0.000199493,0.00025881,0.000354118,21.7,3.45,0.03,0.97,13.05172414,9.938055759,1,1,0.05,221,25.35,25.76199621,32.56,14.31,6.86,0.395990787,1,12/30/06,,,,,,,,,
11550.98,Niger,1114.987,1114.987,965.9866,422.2823,422282.3,2685014,1114987,965986.6,604.0502,604.0502,21,13,Republic of Niger,30,5.50115E-05,6.52463E-05,8.46463E-05,0.000115818,562,162.6279961,219.8862812,296.174932,392.9998074,0.0001682,0.000199493,0.00025881,0.000354118,22.6,4.4,0.04,1.24,15.56810341,10.46984382,1,1,0.07,221,25.48,25.82837655,32.54,14.28,6.87,0.408021045,1,12/30/06,,,,,,,,,
